id_driver,date_registration,driver_rating,gold_level_count,receive_marketing,country_code,service_type,,,,,,
54521984,10-10-2019,5,0,TRUE,DE,PHV,,,,,,
11056437,23-06-2014,4.56,2,TRUE,DE,TAXI,,,,,,
54699470,17-10-2019,5,0,TRUE,DE,PHV,,,,,,
5796470,20-05-2013,4,0,FALSE,ES,TAXI,,,,,,
22732310,09-08-2017,4.83,41,TRUE,DE,TAXI,,,,,,
22732458,09-08-2017,4.98,1,FALSE,DE,TAXI,,,,,,
18825700,24-10-2016,4.84,0,FALSE,DE,TAXI,,,,,,
47679192,12-03-2019,5,0,TRUE,ES,TAXI,,,,,,
58724211,05-06-2020,4.93,0,TRUE,ES,TAXI,,,,,,
19140479,23-11-2016,4.94,0,FALSE,DE,TAXI,,,,,,
57480644,13-02-2020,5,0,TRUE,DE,PHV,,,,,,
53511065,30-08-2019,5,0,FALSE,DE,TAXI,,,,,,
14599890,12-08-2015,4.92,0,TRUE,ES,TAXI,,,,,,
19969098,27-08-2013,4.93,51,TRUE,ES,TAXI,,,,,,
27185896,11-04-2018,5,0,TRUE,DE,TAXI,,,,,,
33737712,10-12-2018,4.94,15,TRUE,DE,TAXI,,,,,,
15198329,10-11-2015,4.76,52,TRUE,ES,TAXI,,,,,,
56764408,10-01-2020,4.85,1,TRUE,DE,PHV,,,,,,
23684393,12-10-2017,4.93,4,FALSE,DE,TAXI,,,,,,
48680105,01-04-2019,4.99,29,FALSE,DE,TAXI,,,,,,
57463660,12-02-2020,4.93,0,TRUE,DE,TAXI,,,,,,
25285212,29-01-2018,4.77,63,TRUE,ES,TAXI,,,,,,
54695027,17-10-2019,4.85,23,TRUE,DE,PHV,,,,,,
53931923,16-09-2019,4.88,0,TRUE,DE,PHV,,,,,,
17986358,11-08-2016,4.69,1,TRUE,DE,TAXI,,,,,,
58176453,11-03-2020,4.97,6,TRUE,DE,PHV,,,,,,
25855069,27-02-2018,4.83,0,TRUE,DE,TAXI,,,,,,
22723134,08-08-2017,4.96,58,TRUE,DE,TAXI,,,,,,
1074092,12-03-2012,4.85,0,TRUE,DE,TAXI,,,,,,
14514978,24-07-2015,4.98,26,FALSE,DE,TAXI,,,,,,
55479803,21-11-2019,4.99,2,TRUE,DE,PHV,,,,,,
11338790,21-07-2014,4.98,78,TRUE,DE,TAXI,,,,,,
17399378,16-06-2016,4.76,19,TRUE,DE,TAXI,,,,,,
32674855,22-10-2018,4.96,10,TRUE,ES,TAXI,,,,,,
58378389,07-04-2020,4.95,0,TRUE,ES,TAXI,,,,,,
22634177,02-08-2017,4.96,7,TRUE,ES,TAXI,,,,,,
233379,28-07-2011,4.96,91,TRUE,DE,TAXI,,,,,,
52398039,09-07-2019,4.93,0,TRUE,DE,TAXI,,,,,,
55969738,11-12-2019,4.97,2,TRUE,DE,PHV,,,,,,
28713201,30-05-2018,4.85,8,FALSE,ES,TAXI,,,,,,
53327838,21-08-2019,4.88,0,TRUE,DE,PHV,,,,,,
53347165,22-08-2019,4.96,0,TRUE,DE,PHV,,,,,,
20153475,16-12-2015,4.93,1,FALSE,ES,TAXI,,,,,,
6161443,13-06-2013,4.84,26,TRUE,ES,TAXI,,,,,,
58512797,05-05-2020,4.98,4,TRUE,ES,TAXI,,,,,,
53397866,24-08-2019,4.99,7,TRUE,DE,PHV,,,,,,
18478133,27-09-2016,5,115,TRUE,DE,TAXI,,,,,,
4788937,14-03-2013,4.88,1,TRUE,DE,TAXI,,,,,,
57292371,04-02-2020,5,0,TRUE,DE,PHV,,,,,,
19429278,21-12-2016,4.86,50,TRUE,DE,TAXI,,,,,,
53475547,28-08-2019,4.81,22,TRUE,ES,TAXI,,,,,,
32305636,04-10-2018,4.89,55,FALSE,DE,TAXI,,,,,,
24265501,21-11-2017,4.78,76,FALSE,ES,TAXI,,,,,,
53368497,23-08-2019,4.87,2,TRUE,DE,PHV,,,,,,
31702997,05-09-2018,4.95,39,TRUE,ES,TAXI,,,,,,
54699255,17-10-2019,4.98,8,FALSE,DE,TAXI,,,,,,
28781705,01-06-2018,4.98,3,TRUE,ES,TAXI,,,,,,
32124037,25-09-2018,4.96,7,TRUE,ES,TAXI,,,,,,
9911887,06-03-2014,4.93,43,TRUE,ES,TAXI,,,,,,
28072342,11-05-2018,4.86,6,TRUE,ES,TAXI,,,,,,
23464128,28-09-2017,4.94,61,TRUE,DE,TAXI,,,,,,
53971911,18-09-2019,5,1,TRUE,DE,PHV,,,,,,
29201406,12-06-2018,4.99,47,TRUE,DE,TAXI,,,,,,
8092356,23-10-2013,4.98,33,TRUE,ES,TAXI,,,,,,
57963826,03-03-2020,4.92,0,TRUE,DE,PHV,,,,,,
58212701,13-03-2020,4.93,4,TRUE,DE,PHV,,,,,,
53779349,10-09-2019,4.95,7,TRUE,DE,PHV,,,,,,
20492765,30-03-2017,4.77,4,TRUE,ES,TAXI,,,,,,
12829580,03-11-2014,4.91,0,TRUE,DE,TAXI,,,,,,
23699972,13-10-2017,4.95,41,TRUE,DE,TAXI,,,,,,
21199905,17-05-2017,4.92,10,TRUE,DE,TAXI,,,,,,
19984829,22-02-2017,4.96,84,TRUE,DE,TAXI,,,,,,
30095272,05-07-2018,4.93,4,TRUE,ES,TAXI,,,,,,
24183286,16-11-2017,4.78,99,TRUE,ES,TAXI,,,,,,
3288470,05-12-2012,4.84,10,TRUE,DE,TAXI,,,,,,
56847011,14-01-2020,4.93,2,TRUE,ES,TAXI,,,,,,
58513198,05-05-2020,4.92,5,TRUE,DE,PHV,,,,,,
15334050,26-11-2015,4.86,14,FALSE,DE,TAXI,,,,,,
7313962,28-08-2013,4.88,0,TRUE,ES,TAXI,,,,,,
6144636,12-06-2013,4.91,30,TRUE,ES,TAXI,,,,,,
15975550,28-01-2016,4.88,33,TRUE,DE,TAXI,,,,,,
22661903,04-08-2017,4.9,26,TRUE,DE,TAXI,,,,,,
781398,07-02-2012,4.85,30,TRUE,DE,TAXI,,,,,,
58480364,30-04-2020,4.95,1,FALSE,ES,TAXI,,,,,,
16708524,13-04-2016,4.66,78,TRUE,ES,TAXI,,,,,,
55302378,12-11-2019,4.98,23,TRUE,DE,PHV,,,,,,
4598352,28-02-2013,4.84,0,TRUE,ES,TAXI,,,,,,
15774800,07-01-2016,4.87,1,TRUE,DE,TAXI,,,,,,
16346241,10-03-2016,4.93,4,TRUE,DE,TAXI,,,,,,
15491951,15-12-2015,4.95,34,TRUE,ES,TAXI,,,,,,
56015707,13-12-2019,4.88,0,TRUE,DE,PHV,,,,,,
22522578,25-07-2017,4.65,53,TRUE,ES,TAXI,,,,,,
14623595,18-08-2015,4.97,50,FALSE,DE,TAXI,,,,,,
13139064,03-12-2014,4.88,0,TRUE,ES,TAXI,,,,,,
4610831,01-03-2013,4.91,8,TRUE,DE,TAXI,,,,,,
789726,09-02-2012,4.97,40,TRUE,DE,TAXI,,,,,,
29781588,27-06-2018,4.9,11,TRUE,DE,TAXI,,,,,,
55945702,10-12-2019,4.84,0,TRUE,DE,PHV,,,,,,
27769937,30-04-2018,4.93,21,TRUE,DE,TAXI,,,,,,
31702939,05-09-2018,4.93,33,FALSE,DE,TAXI,,,,,,
31668966,03-09-2018,4.93,4,TRUE,ES,TAXI,,,,,,
17079118,18-05-2016,4.94,76,FALSE,DE,TAXI,,,,,,
57792583,26-02-2020,4.89,0,TRUE,DE,PHV,,,,,,
7191689,20-08-2013,5,0,TRUE,ES,TAXI,,,,,,
11212852,09-07-2014,4.87,0,FALSE,DE,TAXI,,,,,,
478277,02-12-2011,4.97,7,TRUE,DE,TAXI,,,,,,
2541435,08-10-2012,4.79,59,TRUE,DE,TAXI,,,,,,
55213671,08-11-2019,4.91,0,TRUE,DE,PHV,,,,,,
6226138,17-06-2013,4.98,8,TRUE,DE,TAXI,,,,,,
53971137,18-09-2019,4.91,0,TRUE,DE,PHV,,,,,,
28978890,06-06-2018,4.62,13,TRUE,ES,TAXI,,,,,,
27377979,17-04-2018,4.85,30,TRUE,ES,TAXI,,,,,,
53036098,08-08-2019,4.96,0,TRUE,DE,PHV,,,,,,
1285,29-05-2011,4.98,0,TRUE,DE,TAXI,,,,,,
34595095,22-01-2019,4.94,23,TRUE,ES,TAXI,,,,,,
20061947,03-03-2017,4.96,75,TRUE,DE,TAXI,,,,,,
55194410,07-11-2019,4.65,0,FALSE,DE,TAXI,,,,,,
19926694,16-12-2014,4.9,31,TRUE,ES,TAXI,,,,,,
58266246,17-03-2020,4.95,0,TRUE,DE,PHV,,,,,,
53754354,09-09-2019,4.6,0,TRUE,DE,PHV,,,,,,
2065,29-05-2011,4.95,1,FALSE,DE,TAXI,,,,,,
54106814,23-09-2019,4.92,0,TRUE,DE,PHV,,,,,,
56149871,17-12-2019,4.97,0,TRUE,DE,PHV,,,,,,
57196173,31-01-2020,4.88,0,TRUE,DE,PHV,,,,,,
6321284,24-06-2013,4.98,53,FALSE,ES,TAXI,,,,,,
307297,23-09-2011,4.91,66,FALSE,DE,TAXI,,,,,,
54718261,18-10-2019,4.8,0,TRUE,DE,PHV,,,,,,
2274004,18-09-2012,4.99,85,TRUE,DE,TAXI,,,,,,
26511818,19-03-2018,4.96,0,FALSE,DE,TAXI,,,,,,
58455573,28-04-2020,4.94,0,TRUE,DE,PHV,,,,,,
55016134,30-10-2019,4.88,0,TRUE,DE,PHV,,,,,,
22535541,26-07-2017,4.89,59,TRUE,ES,TAXI,,,,,,
13839902,17-03-2015,4.81,4,TRUE,ES,TAXI,,,,,,
1404,29-05-2011,4.95,1,TRUE,DE,TAXI,,,,,,
56725821,08-01-2020,4.88,3,FALSE,ES,TAXI,,,,,,
3382004,11-12-2012,4.82,68,TRUE,ES,TAXI,,,,,,
17603393,04-07-2016,4.8,78,TRUE,ES,TAXI,,,,,,
54484523,08-10-2019,4.93,0,TRUE,DE,PHV,,,,,,
15432347,10-12-2015,4.95,57,TRUE,ES,TAXI,,,,,,
52013771,26-06-2019,4.89,4,TRUE,DE,TAXI,,,,,,
47565636,07-03-2019,4.97,20,TRUE,ES,TAXI,,,,,,
29725120,25-06-2018,4.87,2,TRUE,ES,TAXI,,,,,,
12707440,22-10-2014,4.54,0,FALSE,DE,TAXI,,,,,,
56985489,21-01-2020,4.94,0,TRUE,DE,PHV,,,,,,
16281801,02-03-2016,4.71,2,TRUE,DE,TAXI,,,,,,
4392210,12-02-2013,4.92,131,TRUE,ES,TAXI,,,,,,
15822981,13-01-2016,4.93,32,TRUE,DE,TAXI,,,,,,
52915368,02-08-2019,4.95,0,TRUE,DE,TAXI,,,,,,
13809172,11-03-2015,4.92,6,FALSE,DE,TAXI,,,,,,
56494705,30-12-2019,4.95,0,FALSE,DE,TAXI,,,,,,
12340051,10-09-2014,4.89,2,FALSE,DE,TAXI,,,,,,
407527,04-11-2011,4.94,1,TRUE,DE,TAXI,,,,,,
55213503,08-11-2019,4.98,1,TRUE,ES,TAXI,,,,,,
52043540,27-06-2019,4.89,7,FALSE,ES,TAXI,,,,,,
31670399,03-09-2018,4.98,37,TRUE,DE,TAXI,,,,,,
16931665,04-05-2016,4.91,10,TRUE,ES,TAXI,,,,,,
47734286,15-03-2019,4.92,0,FALSE,DE,TAXI,,,,,,
16478586,23-03-2016,4.98,19,TRUE,DE,TAXI,,,,,,
53347048,22-08-2019,4.75,5,TRUE,DE,PHV,,,,,,
31965751,18-09-2018,4.91,0,FALSE,DE,TAXI,,,,,,
16161535,17-02-2016,4.84,3,FALSE,DE,TAXI,,,,,,
34829243,04-02-2019,4.98,0,TRUE,DE,TAXI,,,,,,
14063994,04-05-2015,4.95,101,TRUE,DE,TAXI,,,,,,
674,29-05-2011,4.93,30,TRUE,DE,TAXI,,,,,,
6769876,24-07-2013,4.86,42,FALSE,DE,TAXI,,,,,,
50671357,22-05-2019,4.95,3,TRUE,ES,TAXI,,,,,,
12646302,15-10-2014,4.99,0,TRUE,ES,TAXI,,,,,,
53360270,23-08-2019,4.91,3,TRUE,DE,PHV,,,,,,
12903548,10-11-2014,4.88,8,FALSE,DE,TAXI,,,,,,
19854161,23-03-2016,4.94,0,FALSE,ES,TAXI,,,,,,
13938295,09-04-2015,4.87,41,FALSE,DE,TAXI,,,,,,
28235505,16-05-2018,4.84,14,TRUE,DE,TAXI,,,,,,
55160394,05-11-2019,4.88,0,TRUE,DE,PHV,,,,,,
53609918,03-09-2019,4.86,5,TRUE,DE,PHV,,,,,,
660178,25-01-2012,4.94,1,FALSE,ES,TAXI,,,,,,
25144214,17-01-2018,4.98,4,FALSE,DE,TAXI,,,,,,
1499697,05-07-2012,4.94,0,FALSE,DE,TAXI,,,,,,
55321747,13-11-2019,4.88,0,TRUE,DE,PHV,,,,,,
18755033,18-10-2016,4.94,14,TRUE,DE,TAXI,,,,,,
14723149,09-09-2015,4.94,118,FALSE,DE,TAXI,,,,,,
34104590,27-12-2018,4.98,25,TRUE,DE,TAXI,,,,,,
34827702,04-02-2019,4.99,0,TRUE,DE,TAXI,,,,,,
22194329,04-07-2017,4.8,0,FALSE,DE,TAXI,,,,,,
25850315,27-02-2018,4.76,46,TRUE,DE,TAXI,,,,,,
14534442,28-07-2015,4.77,49,TRUE,DE,TAXI,,,,,,
56758216,10-01-2020,4.94,0,TRUE,DE,PHV,,,,,,
1280539,24-05-2012,4.96,0,TRUE,DE,TAXI,,,,,,
19984023,15-04-2013,4.94,0,TRUE,ES,TAXI,,,,,,
16155414,16-02-2016,4.75,1,TRUE,ES,TAXI,,,,,,
18392097,20-09-2016,4.71,51,FALSE,DE,TAXI,,,,,,
13704672,18-02-2015,4.97,41,FALSE,DE,TAXI,,,,,,
19869284,14-12-2016,4.84,37,TRUE,ES,TAXI,,,,,,
693,29-05-2011,4.78,24,FALSE,DE,TAXI,,,,,,
50504366,15-05-2019,4.95,1,TRUE,ES,TAXI,,,,,,
1057570,06-03-2012,4.98,85,FALSE,DE,TAXI,,,,,,
19807539,31-01-2017,4.95,8,FALSE,DE,TAXI,,,,,,
3186371,28-11-2012,4.9,31,TRUE,ES,TAXI,,,,,,
53058240,09-08-2019,4.89,0,TRUE,DE,PHV,,,,,,
51084447,06-06-2019,4.94,12,FALSE,ES,TAXI,,,,,,
1361646,12-06-2012,4.94,54,TRUE,DE,TAXI,,,,,,
1082448,16-03-2012,4.93,86,TRUE,ES,TAXI,,,,,,
56860044,15-01-2020,4.44,6,TRUE,DE,PHV,,,,,,
48714390,03-04-2019,4.4,7,FALSE,ES,TAXI,,,,,,
15513143,17-12-2015,4.98,61,FALSE,DE,TAXI,,,,,,
28915220,04-06-2018,4.95,11,TRUE,DE,TAXI,,,,,,
31560113,28-08-2018,4.92,19,FALSE,DE,TAXI,,,,,,
24185925,16-11-2017,4.99,29,TRUE,DE,TAXI,,,,,,
52013896,26-06-2019,4.81,2,TRUE,DE,TAXI,,,,,,
50339308,08-05-2019,4.9,1,TRUE,ES,TAXI,,,,,,
276766,30-08-2011,4.97,8,TRUE,DE,TAXI,,,,,,
8830965,17-12-2013,4.96,0,TRUE,DE,TAXI,,,,,,
25085647,12-01-2018,4.92,30,TRUE,DE,TAXI,,,,,,
34394511,10-01-2019,4.93,0,FALSE,DE,TAXI,,,,,,
55438936,19-11-2019,4.93,0,FALSE,DE,TAXI,,,,,,
9571694,03-02-2014,5,43,TRUE,DE,TAXI,,,,,,
1684153,30-07-2012,4.9,3,FALSE,DE,TAXI,,,,,,
2000,29-05-2011,4.99,0,TRUE,DE,TAXI,,,,,,
9532432,31-01-2014,4.88,2,FALSE,DE,TAXI,,,,,,
34383077,09-01-2019,4.9,5,TRUE,DE,TAXI,,,,,,
29543376,21-06-2018,4.83,33,TRUE,ES,TAXI,,,,,,
15424454,09-12-2015,4.81,21,TRUE,ES,TAXI,,,,,,
23998816,03-11-2017,4.71,0,TRUE,DE,TAXI,,,,,,
55769730,03-12-2019,4.71,25,TRUE,ES,TAXI,,,,,,
7299073,27-08-2013,4.97,0,TRUE,DE,TAXI,,,,,,
16346405,10-03-2016,4.88,3,FALSE,DE,TAXI,,,,,,
24642323,15-12-2017,4.8,6,TRUE,DE,TAXI,,,,,,
27123195,09-04-2018,4.95,0,TRUE,ES,TAXI,,,,,,
10298794,09-04-2014,4.86,8,TRUE,DE,TAXI,,,,,,
4588737,27-02-2013,4.48,123,FALSE,DE,TAXI,,,,,,
16790161,21-04-2016,4.94,29,TRUE,DE,TAXI,,,,,,
54997492,29-10-2019,4.9,0,FALSE,DE,TAXI,,,,,,
32694810,23-10-2018,4.66,28,TRUE,ES,TAXI,,,,,,
43449630,27-02-2019,4.97,2,TRUE,ES,TAXI,,,,,,
53633217,04-09-2019,4.73,18,FALSE,ES,TAXI,,,,,,
53472777,28-08-2019,4.92,0,TRUE,DE,PHV,,,,,,
20157640,09-03-2017,4.96,0,TRUE,DE,TAXI,,,,,,
16782024,20-04-2016,4.52,0,TRUE,ES,TAXI,,,,,,
53974865,18-09-2019,4.32,2,FALSE,ES,TAXI,,,,,,
50697982,23-05-2019,4.94,0,FALSE,ES,TAXI,,,,,,
48757088,05-04-2019,4.9,14,FALSE,DE,TAXI,,,,,,
19703338,17-01-2017,4.97,69,TRUE,DE,TAXI,,,,,,
48358110,19-03-2019,4.83,26,TRUE,ES,TAXI,,,,,,
17535168,28-06-2016,4.92,0,TRUE,ES,TAXI,,,,,,
14451415,13-07-2015,4.84,0,FALSE,DE,TAXI,,,,,,
1532899,10-07-2012,4.77,2,FALSE,DE,TAXI,,,,,,
56022235,13-12-2019,4.96,0,TRUE,DE,PHV,,,,,,
17255112,03-06-2016,4.96,81,FALSE,DE,TAXI,,,,,,
16643447,08-04-2016,4.62,8,FALSE,DE,TAXI,,,,,,
56843761,14-01-2020,5,0,TRUE,DE,PHV,,,,,,
443532,16-11-2011,4.98,0,FALSE,DE,TAXI,,,,,,
32694157,23-10-2018,4.74,16,FALSE,DE,TAXI,,,,,,
15325778,25-11-2015,4.9,0,TRUE,DE,TAXI,,,,,,
26949308,03-04-2018,4.92,0,TRUE,DE,TAXI,,,,,,
22191466,04-07-2017,4.84,4,TRUE,DE,TAXI,,,,,,
19703539,17-01-2017,4.85,17,TRUE,DE,TAXI,,,,,,
8023252,18-10-2013,4.77,14,FALSE,DE,TAXI,,,,,,
17746364,18-07-2016,4.98,20,TRUE,DE,TAXI,,,,,,
2943493,08-11-2012,4.91,0,FALSE,DE,TAXI,,,,,,
14216861,26-05-2015,4.89,32,TRUE,DE,TAXI,,,,,,
33465135,28-11-2018,4.88,19,TRUE,ES,TAXI,,,,,,
17072820,17-05-2016,4.84,0,FALSE,DE,TAXI,,,,,,
22938297,24-08-2017,4.94,9,TRUE,DE,TAXI,,,,,,
14037896,30-04-2015,4.94,13,FALSE,DE,TAXI,,,,,,
24716744,19-12-2017,4.95,3,FALSE,DE,TAXI,,,,,,
19620732,06-01-2017,4.99,128,TRUE,DE,TAXI,,,,,,
14320648,17-06-2015,4.96,0,TRUE,DE,TAXI,,,,,,
461618,24-11-2011,4.91,43,TRUE,DE,TAXI,,,,,,
17257048,03-06-2016,4.69,4,TRUE,DE,TAXI,,,,,,
23989766,02-11-2017,4.55,3,TRUE,DE,TAXI,,,,,,
54146258,25-09-2019,4.95,10,TRUE,DE,PHV,,,,,,
32122281,25-09-2018,4.81,0,FALSE,DE,TAXI,,,,,,
53592633,02-09-2019,4.92,6,FALSE,DE,TAXI,,,,,,
53364298,23-08-2019,4.9,0,TRUE,DE,PHV,,,,,,
23660012,10-10-2017,4.95,13,TRUE,DE,TAXI,,,,,,
19864579,08-02-2017,4.85,73,TRUE,ES,TAXI,,,,,,
20600321,07-04-2017,4.93,16,TRUE,DE,TAXI,,,,,,
48756922,05-04-2019,4.86,29,TRUE,ES,TAXI,,,,,,
57601815,18-02-2020,4.74,1,FALSE,ES,TAXI,,,,,,
19614648,05-01-2017,4.98,12,TRUE,DE,TAXI,,,,,,
20037078,28-02-2017,4.95,20,TRUE,ES,TAXI,,,,,,
30568833,16-07-2018,4.9,1,FALSE,DE,TAXI,,,,,,
49324570,30-04-2019,4.86,29,TRUE,DE,TAXI,,,,,,
55064728,01-11-2019,5,0,FALSE,DE,TAXI,,,,,,
17234361,01-06-2016,4.71,7,TRUE,ES,TAXI,,,,,,
22446355,20-07-2017,4.6,36,TRUE,DE,PHV,,,,,,
33482286,29-11-2018,4.87,3,TRUE,ES,TAXI,,,,,,
24978464,02-01-2018,4.96,11,TRUE,ES,TAXI,,,,,,
53974591,18-09-2019,4.87,10,TRUE,ES,TAXI,,,,,,
57272661,03-02-2020,4.85,8,TRUE,DE,PHV,,,,,,
12692770,20-10-2014,4.97,5,TRUE,DE,TAXI,,,,,,
33341208,22-11-2018,4.95,3,TRUE,ES,TAXI,,,,,,
53628384,04-09-2019,4.87,1,TRUE,DE,PHV,,,,,,
14429501,10-07-2015,4.98,104,TRUE,DE,TAXI,,,,,,
257774,15-08-2011,4.86,2,FALSE,DE,TAXI,,,,,,
47548692,06-03-2019,4.77,6,TRUE,ES,TAXI,,,,,,
49043033,17-04-2019,4.87,13,TRUE,ES,TAXI,,,,,,
19920189,15-02-2017,4.67,35,TRUE,DE,TAXI,,,,,,
13999910,22-04-2015,4.98,117,TRUE,DE,TAXI,,,,,,
14033727,29-04-2015,4.83,67,TRUE,ES,TAXI,,,,,,
336605,19-10-2011,4.86,90,TRUE,DE,TAXI,,,,,,
19124443,21-11-2016,4.92,78,TRUE,ES,TAXI,,,,,,
53368805,23-08-2019,4.98,0,TRUE,DE,PHV,,,,,,
30391778,12-07-2018,4.89,3,TRUE,ES,TAXI,,,,,,
26091765,06-03-2018,4.93,39,TRUE,ES,TAXI,,,,,,
20519062,29-07-2013,4.85,1,FALSE,ES,TAXI,,,,,,
24299060,24-11-2017,4.83,61,TRUE,DE,TAXI,,,,,,
57015663,23-01-2020,5,0,TRUE,DE,PHV,,,,,,
40995454,19-02-2019,4.82,0,TRUE,ES,TAXI,,,,,,
23674773,11-10-2017,4.9,0,FALSE,DE,TAXI,,,,,,
25294066,30-01-2018,4.81,4,FALSE,DE,TAXI,,,,,,
53394905,24-08-2019,4.87,0,TRUE,DE,PHV,,,,,,
13466935,06-01-2015,4.92,7,TRUE,DE,TAXI,,,,,,
1567,29-05-2011,4.99,91,FALSE,DE,TAXI,,,,,,
14411005,07-07-2015,4.99,3,TRUE,DE,TAXI,,,,,,
12707342,22-10-2014,4.93,114,TRUE,DE,TAXI,,,,,,
55359039,15-11-2019,4.95,1,TRUE,DE,PHV,,,,,,
14940137,09-10-2015,4.81,64,FALSE,DE,TAXI,,,,,,
43317694,20-02-2019,4.96,4,TRUE,ES,TAXI,,,,,,
53435247,26-08-2019,4.77,0,TRUE,DE,PHV,,,,,,
14973499,15-10-2015,4.9,0,TRUE,ES,TAXI,,,,,,
57129921,28-01-2020,4.84,0,TRUE,DE,PHV,,,,,,
31074079,03-08-2018,4.87,0,FALSE,DE,TAXI,,,,,,
16465435,22-03-2016,4.96,3,TRUE,ES,TAXI,,,,,,
55484270,21-11-2019,4.96,0,FALSE,DE,TAXI,,,,,,
55789812,04-12-2019,4.72,22,TRUE,ES,TAXI,,,,,,
25489894,14-02-2018,4.87,10,TRUE,DE,TAXI,,,,,,
53053622,09-08-2019,4.79,2,FALSE,DE,TAXI,,,,,,
55627562,28-11-2019,4.89,0,FALSE,ES,TAXI,,,,,,
26784646,29-03-2018,4.96,19,TRUE,ES,TAXI,,,,,,
22293418,10-07-2017,4.6,2,TRUE,DE,TAXI,,,,,,
19873432,25-01-2016,4.9,4,TRUE,ES,TAXI,,,,,,
24467799,04-12-2017,4.9,5,TRUE,ES,TAXI,,,,,,
19909438,24-01-2014,4.9,79,TRUE,ES,TAXI,,,,,,
25916867,01-03-2018,4.82,12,TRUE,DE,TAXI,,,,,,
18160828,30-08-2016,4.87,9,FALSE,DE,TAXI,,,,,,
48883686,10-04-2019,5,0,FALSE,DE,TAXI,,,,,,
34610863,23-01-2019,4.92,9,TRUE,ES,TAXI,,,,,,
30065256,04-07-2018,5,0,FALSE,DE,TAXI,,,,,,
13876666,25-03-2015,4.76,1,FALSE,DE,TAXI,,,,,,
19723782,20-01-2017,4.98,1,FALSE,DE,TAXI,,,,,,
16041188,03-02-2016,4.82,3,TRUE,ES,TAXI,,,,,,
27631706,26-04-2018,4.56,35,TRUE,ES,TAXI,,,,,,
18477425,27-09-2016,4.88,22,TRUE,DE,TAXI,,,,,,
16155130,16-02-2016,4.99,0,TRUE,DE,TAXI,,,,,,
27237101,13-04-2018,4.95,0,TRUE,DE,TAXI,,,,,,
29450744,18-06-2018,4.86,6,FALSE,DE,TAXI,,,,,,
54697344,17-10-2019,4.85,0,TRUE,DE,PHV,,,,,,
5687543,14-05-2013,4.84,32,FALSE,ES,TAXI,,,,,,
18773434,20-10-2016,4.64,1,TRUE,ES,TAXI,,,,,,
54677369,16-10-2019,4.71,0,TRUE,DE,PHV,,,,,,
33020756,06-11-2018,4.94,20,TRUE,ES,TAXI,,,,,,
54174359,26-09-2019,4.93,2,TRUE,DE,PHV,,,,,,
14940967,09-10-2015,4.94,0,TRUE,ES,TAXI,,,,,,
13734672,24-02-2015,4.97,11,TRUE,DE,TAXI,,,,,,
10795248,27-05-2014,4.93,51,TRUE,ES,TAXI,,,,,,
7339982,30-08-2013,4.87,0,TRUE,ES,TAXI,,,,,,
25463296,13-02-2018,4.92,37,FALSE,DE,TAXI,,,,,,
14359795,26-06-2015,4.91,8,TRUE,ES,TAXI,,,,,,
23244222,15-09-2017,4.93,29,TRUE,DE,TAXI,,,,,,
13660605,10-02-2015,4.95,6,FALSE,DE,TAXI,,,,,,
19651363,10-01-2017,4.91,0,FALSE,DE,TAXI,,,,,,
48595482,29-03-2019,4.91,0,TRUE,DE,TAXI,,,,,,
57289222,04-02-2020,4.9,0,TRUE,DE,PHV,,,,,,
53012839,07-08-2019,4.96,0,TRUE,DE,TAXI,,,,,,
55482965,21-11-2019,5,0,TRUE,DE,PHV,,,,,,
27630186,26-04-2018,4.93,24,FALSE,DE,TAXI,,,,,,
13665668,11-02-2015,4.89,40,FALSE,DE,TAXI,,,,,,
25303331,31-01-2018,5,12,TRUE,DE,TAXI,,,,,,
8549724,26-11-2013,5,0,FALSE,DE,TAXI,,,,,,
24466484,04-12-2017,4.96,5,FALSE,DE,TAXI,,,,,,
1138673,10-04-2012,4.8,4,TRUE,DE,TAXI,,,,,,
1332736,05-06-2012,4.92,7,TRUE,ES,TAXI,,,,,,
177493,20-06-2011,4.96,1,TRUE,DE,TAXI,,,,,,
35647801,12-02-2019,4.96,4,TRUE,ES,TAXI,,,,,,
13899299,30-03-2015,4.96,105,TRUE,DE,TAXI,,,,,,
19940545,14-08-2013,4.88,4,TRUE,ES,TAXI,,,,,,
14678430,31-08-2015,4.97,5,FALSE,DE,TAXI,,,,,,
24198753,17-11-2017,4.86,5,TRUE,DE,TAXI,,,,,,
17086941,19-05-2016,4.76,17,TRUE,ES,TAXI,,,,,,
8502286,22-11-2013,4.96,90,FALSE,DE,TAXI,,,,,,
19211834,30-11-2016,4.83,0,TRUE,ES,TAXI,,,,,,
1648248,26-07-2012,4.93,92,TRUE,DE,TAXI,,,,,,
15954646,25-01-2016,4.91,1,TRUE,DE,TAXI,,,,,,
28285087,18-05-2018,4.95,0,TRUE,DE,TAXI,,,,,,
55159878,05-11-2019,4.9,0,TRUE,DE,PHV,,,,,,
8372934,12-11-2013,4.92,3,TRUE,DE,TAXI,,,,,,
1553,29-05-2011,4.93,0,TRUE,DE,TAXI,,,,,,
51257862,12-06-2019,4.81,0,TRUE,DE,TAXI,,,,,,
53401167,24-08-2019,4.98,0,TRUE,DE,PHV,,,,,,
16478070,23-03-2016,4.88,0,TRUE,DE,TAXI,,,,,,
55305687,12-11-2019,4.98,0,TRUE,DE,PHV,,,,,,
